File ID,English_name,Vocalization_type,Quality,Time,Date,X,Y,Representative
168053,Orange Pine Plover,call,B,09:00,01/05/2008,119,67,
168051,Orange Pine Plover,"call, song",B,09:00,03/09/2009,123,84,
168047,Orange Pine Plover,song,B,09:00,03/06/2010,57,42,
168045,Orange Pine Plover,"call, song",B,07:00,04/01/2012,126,78,
168041,Orange Pine Plover,song,B,08:30,04/26/2007,123,70,
168037,Orange Pine Plover,song,B,08:30,02/01/2014,60,40,
168014,Orange Pine Plover,call,B,08:30,03/31/2007,118,93,
168013,Orange Pine Plover,call,B,07:30,04/26/2007,91,60,
168012,Orange Pine Plover,call,B,07:30,02/08/2009,52,148,
168011,Orange Pine Plover,"call, song",B,07:30,03/12/2012,69,49,
168010,Orange Pine Plover,"call, song",B,07:30,02/16/2013,45,56,
168009,Orange Pine Plover,song,B,07:30,02/16/2013,122,69,
168008,Orange Pine Plover,song,B,07:30,02/16/2013,44,54,
168007,Orange Pine Plover,song,B,07:30,03/25/2012,51,149,
168006,Orange Pine Plover,song,B,08:00,05/11/2009,115,70,
163254,Orange Pine Plover,song,B,06:30,06/02/2013,55,49,
145940,Orange Pine Plover,"call, song",B,08:04,08/01/2013,77,37,
143797,Orange Pine Plover,song,B,07:53,07/07/2013,128,68,
141164,Orange Pine Plover,call,B,11:00,04/12/2013,119,73,
138583,Orange Pine Plover,song,B,10:45,06/16/2013,39,31,
137054,Orange Pine Plover,"call, song",B,06:30,06/04/2013,60,49,
135702,Orange Pine Plover,call,B,18:30,05/20/2013,129,75,
131068,Orange Pine Plover,song,B,11:00,04/12/2012,129,86,
131036,Orange Pine Plover,call,B,13:00,04/13/2013,116,46,
124762,Orange Pine Plover,call,B,??:??,04/25/1999,61,50,
101903,Orange Pine Plover,song,B,08:10,05/16/2012,71,108,
100238,Orange Pine Plover,song,B,12:30,05/02/2012,84,58,
89187,Orange Pine Plover,call,B,09:30,10/05/2011,65,34,
87749,Orange Pine Plover,call,B,08:00,09/28/2011,69,51,
83517,Orange Pine Plover,song,B,??:??,04/19/2008,125,78,
77286,Orange Pine Plover,song,B,11:30,05/01/2011,122,81,
72805,Orange Pine Plover,Call,B,12:07,03/01/2011,95,62,
70950,Orange Pine Plover,call,B,11:20,01/30/2011,70,49,
70949,Orange Pine Plover,call,B,11:15,01/30/2011,110,78,
70016,Orange Pine Plover,call,B,??:??,07/11/2009,128,74,
67170,Orange Pine Plover,call,B,??:??,04/01/1989,59,46,
67169,Orange Pine Plover,call,B,??:??,04/01/1989,64,37,
67163,Orange Pine Plover,song,B,??:??,03/01/1983,39,109,
54456,Orange Pine Plover,song,B,07:15,05/12/2010,59,33,
42452,Orange Pine Plover,"call, song",B,08:45,06/03/2009,138,110,
31002,Orange Pine Plover,Song,B,??:??,04/27/2008,126,63,
29512,Orange Pine Plover,song,B,06:00,06/20/2008,64,150,
16870,Orange Pine Plover,call,B,??:??,02/23/2007,73,41,
16869,Orange Pine Plover,Call,B,??:??,02/07/2007,59,43,
16868,Orange Pine Plover,Song,B,??:??,02/23/2007,124,71,
15187,Orange Pine Plover,song,B,18:04,05/11/2007,88,50,
15185,Orange Pine Plover,song,B,05:37,05/06/2007,108,81,
405512,Orange Pine Plover,call,C,15:30,01/23/2018,61,40,
391437,Orange Pine Plover,call,C,10:30,10/19/2017,65,58,
388705,Orange Pine Plover,call,C,08:30,02/13/2016,54,17,
327787,Orange Pine Plover,call,C,09:00,07/11/2016,61,41,
321528,Orange Pine Plover,call,C,06:51,05/25/2016,48,28,
308403,Orange Pine Plover,call,C,10:30,03/22/2016,119,77,
305160,Orange Pine Plover,song,C,10:00,02/28/2016,132,66,
304166,Orange Pine Plover,call,C,08:30,02/20/2016,55,34,
287365,Orange Pine Plover,call,C,13:00,10/22/2015,120,87,
254693,Orange Pine Plover,call,C,09:00,05/20/2015,128,80,
254692,Orange Pine Plover,song,C,12:00,05/22/2015,63,44,
243409,Orange Pine Plover,song,C,09:00,05/13/2015,62,42,
239649,Orange Pine Plover,song,C,14:00,05/02/2015,62,43,
234173,Orange Pine Plover,call,C,17:45,04/03/2015,53,158,
233743,Orange Pine Plover,"call, song",C,13:20,03/31/2015,65,51,
186455,Orange Pine Plover,call,C,12:30,07/10/2014,116,95,
184189,Orange Pine Plover,song,C,12:30,05/13/2012,64,38,
163250,Orange Pine Plover,call,C,16:40,01/21/2013,67,35,
163249,Orange Pine Plover,call,C,10:00,12/26/2012,105,77,
163245,Orange Pine Plover,song,C,10:30,05/20/2012,124,78,
163236,Orange Pine Plover,song,C,11:00,04/23/2012,147,106,
145939,Orange Pine Plover,call,C,08:29,08/09/2013,121,69,
138489,Orange Pine Plover,song,C,07:15,06/15/2013,128,64,
138137,Orange Pine Plover,call,C,18:00,06/09/2013,70,32,
137541,Orange Pine Plover,song,C,06:10,06/06/2013,125,80,
97240,Orange Pine Plover,call,C,10:30,03/22/2012,48,55,
76984,Orange Pine Plover,call,C,16:15,04/22/2011,119,73,
58467,Orange Pine Plover,"call, song",C,11:30,07/18/2010,127,64,
16895,Orange Pine Plover,Song,C,??:??,03/08/2007,121,58,
16873,Orange Pine Plover,call,C,??:??,02/09/2007,61,40,
16872,Orange Pine Plover,Call,C,??:??,02/09/2007,75,94,
349426,Orange Pine Plover,call,D,10:00,01/07/2017,131,78,
313674,Orange Pine Plover,song,D,10:18,04/22/2016,55,38,
236500,Orange Pine Plover,?,D,10:30,04/18/2015,120,77,
163252,Orange Pine Plover,"call, song",D,09:00,04/16/2013,110,69,
163235,Orange Pine Plover,call,D,13:00,07/14/2010,63,41,
141477,Orange Pine Plover,call,D,09:00,04/08/2013,94,49,
71462,Orange Pine Plover,scold,D,08:49,02/09/2011,57,46,
163246,Orange Pine Plover,call,E,12:30,10/12/2012,67,54,
78695,Orange Pine Plover,song,E,11:20,05/25/2011,68,54,
362231,Ordinary Snape,song,no score,08:00,03/30/2017,137,112,
354703,Ordinary Snape,song,no score,09:47,05/06/2016,150,112,
327947,Ordinary Snape,call,no score,11:45,07/19/2016,136,105,
325438,Ordinary Snape,song,no score,04:45,05/14/2016,158,125,
373404,Ordinary Snape,call,A,05:30,05/31/2015,137,113,
357950,Ordinary Snape,call,A,09:27,02/15/2017,150,113,
322862,Ordinary Snape,call,A,08:00,06/01/2016,136,106,
322861,Ordinary Snape,"call, song",A,08:00,06/01/2016,158,126,
322845,Ordinary Snape,song,A,07:00,06/01/2016,137,119,12
320475,Ordinary Snape,call,A,05:31,06/05/2016,124,107,
313481,Ordinary Snape,song,A,07:58,04/23/2016,131,113,
299635,Ordinary Snape,call,A,07:39,05/23/2015,130,111,
259259,Ordinary Snape,call,A,??:??,06/01/2011,135,123,
236558,Ordinary Snape,song,A,07:39,04/18/2015,146,115,
230435,Ordinary Snape,call,A,07:00,03/20/1998,131,133,
230434,Ordinary Snape,call,A,07:00,03/20/1998,139,123,
188419,Ordinary Snape,call,A,19:58,06/13/2014,138,123,
185117,Ordinary Snape,call,A,05:12,06/08/2014,142,109,
184629,Ordinary Snape,song,A,04:30,05/10/2014,139,111,
179722,Ordinary Snape,call,A,05:01,05/24/2014,134,110,
163175,Ordinary Snape,song,A,12:01,05/18/2011,154,125,
163174,Ordinary Snape,song,A,07:04,05/18/2012,134,125,
163173,Ordinary Snape,call,A,07:04,05/18/2012,143,107,
163170,Ordinary Snape,song,A,07:55,05/25/2012,130,109,
163169,Ordinary Snape,call,A,07:04,05/18/2012,149,113,
142484,Ordinary Snape,call,A,09:30,07/13/2013,142,119,
134156,Ordinary Snape,call,A,06:14,05/19/2013,144,109,
132146,Ordinary Snape,song,A,09:00,04/13/2013,96,165,
131961,Ordinary Snape,"call, song",A,09:10,04/27/2013,146,112,
13846,Ordinary Snape,call,A,10:05,06/23/2007,144,112,
393737,Ordinary Snape,song,B,08:12,06/24/2017,154,129,
388170,Ordinary Snape,call,B,08:20,05/20/2017,141,112,
364517,Ordinary Snape,call,B,08:30,04/15/2017,134,114,
362080,Ordinary Snape,call,B,12:49,02/03/2017,146,107,
357949,Ordinary Snape,call,B,09:25,02/15/2017,143,122,
350895,Ordinary Snape,song,B,??:??,04/13/1995,128,118,
325928,Ordinary Snape,call,B,10:30,06/11/2016,141,108,
323053,Ordinary Snape,song,B,10:00,06/09/2016,141,115,
323052,Ordinary Snape,call,B,10:00,06/09/2016,127,100,
323025,Ordinary Snape,call,B,16:00,06/08/2016,149,111,
323023,Ordinary Snape,call,B,16:00,06/08/2016,129,93,
322820,Ordinary Snape,call,B,16:00,05/31/2016,142,111,
315286,Ordinary Snape,call,B,12:30,05/05/2016,139,114,
313909,Ordinary Snape,call,B,11:00,04/16/2016,144,131,
312721,Ordinary Snape,call,B,10:49,04/16/2016,142,108,
302963,Ordinary Snape,call,B,18:00,06/06/2014,147,121,
302960,Ordinary Snape,call,B,18:00,06/06/2014,131,114,
256197,Ordinary Snape,call,B,06:43,07/04/2015,136,110,
205913,Ordinary Snape,song,B,15:45,06/01/2014,133,127,
194295,Ordinary Snape,call,B,06:52,06/24/2014,138,110,
193146,Ordinary Snape,"call, song",B,05:58,06/22/2014,142,111,
193050,Ordinary Snape,call,B,07:07,07/13/2014,142,113,
192726,Ordinary Snape,call,B,08:35,04/22/2014,141,111,
183362,Ordinary Snape,call,B,06:00,06/21/2014,142,114,
176986,Ordinary Snape,song,B,15:56,05/01/2014,140,119,
172791,Ordinary Snape,song,B,10:30,04/07/2014,140,111,
163176,Ordinary Snape,song,B,12:03,05/18/2011,142,112,
163172,Ordinary Snape,call,B,08:51,03/04/2012,141,126,
160606,Ordinary Snape,song,B,04:25,05/28/2013,142,113,
160520,Ordinary Snape,song,B,06:42,05/21/2013,142,113,
160301,Ordinary Snape,call,B,07:23,05/04/2013,124,98,
158950,Ordinary Snape,call,B,09:15,07/07/2012,145,110,
137602,Ordinary Snape,call,B,12:00,05/06/2013,140,113,
115820,Ordinary Snape,call,B,??:??,05/06/2012,151,111,
115819,Ordinary Snape,call,B,??:??,05/06/2012,132,99,
107461,Ordinary Snape,call,B,07:23,06/14/2012,137,113,
101362,Ordinary Snape,song,B,11:40,05/16/2012,135,112,
99549,Ordinary Snape,song,B,07:49,04/15/2012,134,108,
65937,Ordinary Snape,Call,B,08:00,07/04/2010,150,127,
65820,Ordinary Snape,song,B,04:03,05/24/2010,135,116,
65819,Ordinary Snape,song,B,04:22,05/24/2010,125,95,
54455,Ordinary Snape,song,B,07:30,05/15/2008,114,109,
33004,Ordinary Snape,call,B,09:00,04/18/2009,136,115,
31120,Ordinary Snape,call,B,??:??,05/23/2008,118,100,
371289,Ordinary Snape,call,C,07:00,05/21/2017,137,104,
368519,Ordinary Snape,call,C,06:30,04/13/2017,136,109,
357947,Ordinary Snape,call,C,09:23,02/15/2017,145,122,
320032,Ordinary Snape,song,C,07:14,05/30/2016,128,91,
236696,Ordinary Snape,song,C,10:30,04/19/2015,136,135,
212619,Ordinary Snape,"call, song",C,08:49,08/09/2013,134,110,
160431,Ordinary Snape,song,C,08:17,05/16/2013,134,101,
160345,Ordinary Snape,call,C,18:38,05/05/2013,145,134,
129778,Ordinary Snape,call,C,07:35,04/14/2013,129,108,
81094,Ordinary Snape,call,C,06:30,06/08/2011,124,110,
17046,Ordinary Snape,Song,C,??:??,05/02/2007,144,111,
268813,Ordinary Snape,call,D,16:35,08/15/2015,127,118,
253209,Ordinary Snape,call,D,18:15,06/17/2015,139,106,
157341,Ordinary Snape,song,D,05:00,05/18/2013,142,110,
157277,Ordinary Snape,call,D,16:45,06/24/2010,138,107,
153181,Ordinary Snape,call,D,05:00,06/21/2013,144,113,
132735,Ordinary Snape,song,D,17:32,05/06/2013,132,102,
215698,Ordinary Snape,call,E,06:30,04/20/2013,133,124,
175270,Ordinary Snape,call,E,08:30,04/19/2014,121,119,
132736,Ordinary Snape,song,E,17:31,05/06/2013,122,119,
387638,Pinkfinch,call,no score,14:19,07/23/2017,61,41,
387637,Pinkfinch,call,no score,14:18,07/23/2017,30,114,
387636,Pinkfinch,call,no score,14:14,07/23/2017,83,91,
387635,Pinkfinch,call,no score,11:46,07/23/2017,141,73,
379662,Pinkfinch,call,no score,11:04,06/16/2016,77,94,
379661,Pinkfinch,call,no score,11:00,06/16/2016,82,54,
379660,Pinkfinch,call,no score,11:00,06/16/2016,73,80,
360986,Pinkfinch,call,no score,10:01,01/18/2017,81,53,
383943,Pinkfinch,call,A,??:??,04/05/2015,39,165,
325526,Pinkfinch,call,A,08:30,07/03/2016,57,164,13
325525,Pinkfinch,call,A,08:30,07/03/2016,64,47,
312800,Pinkfinch,call,A,08:15,04/17/2016,81,53,
302918,Pinkfinch,call,A,10:05,04/16/2005,63,92,
211063,Pinkfinch,call,A,06:38,11/08/2014,80,48,
189061,Pinkfinch,call,A,18:21,06/15/2014,67,146,
175237,Pinkfinch,drumming,A,08:58,04/18/2014,74,82,
166116,Pinkfinch,call,A,10:08,02/03/2014,56,147,
164765,Pinkfinch,call,A,10:31,01/15/2014,83,58,
141847,Pinkfinch,call,A,19:23,06/30/2013,83,54,
137670,Pinkfinch,drumming,A,11:40,06/07/2013,55,33,
132875,Pinkfinch,drumming,A,11:49,05/06/2013,59,42,
132867,Pinkfinch,call,A,06:53,05/06/2013,62,44,
57935,Pinkfinch,drumming,A,08:00,06/07/2010,76,51,
51763,Pinkfinch,call,A,??:??,04/04/2010,143,121,
47290,Pinkfinch,call,A,10:45,04/18/2010,62,164,
47289,Pinkfinch,drumming,A,10:45,04/18/2010,71,38,
21100,Pinkfinch,call,A,07:00,06/22/2008,81,62,
1399,Pinkfinch,call,A,??:??,11/30/2004,131,77,
406228,Pinkfinch,call,B,09:19,03/16/2018,140,115,
388169,Pinkfinch,call,B,10:27,05/20/2017,130,77,
312414,Pinkfinch,call,B,18:20,04/10/2016,40,111,
301680,Pinkfinch,?,B,15:15,01/09/2016,79,44,
263053,Pinkfinch,call,B,15:00,10/07/2014,54,39,
246093,Pinkfinch,call,B,06:30,05/22/2015,67,92,
197639,Pinkfinch,call,B,09:00,02/15/2013,136,110,
190346,Pinkfinch,call,B,09:02,06/19/2014,57,97,
189290,Pinkfinch,call,B,06:40,06/16/2014,16,114,
189059,Pinkfinch,drumming,B,14:48,06/15/2014,61,74,
176389,Pinkfinch,call,B,17:28,04/26/2014,68,90,
160464,Pinkfinch,call,B,07:20,05/18/2013,69,38,
142743,Pinkfinch,call,B,19:32,07/12/2013,28,121,
135129,Pinkfinch,call,B,??:??,12/22/1995,57,141,
132869,Pinkfinch,drumming,B,09:10,05/06/2013,115,70,
101888,Pinkfinch,call,B,13:30,05/15/2012,51,139,
101641,Pinkfinch,call,B,10:25,05/12/2012,42,23,
90610,Pinkfinch,call,B,10:30,11/30/2011,126,139,
78062,Pinkfinch,call,B,06:49,05/16/2011,77,101,
67494,Pinkfinch,call,B,07:15,01/02/2011,73,94,
54774,Pinkfinch,call,B,07:30,12/16/2008,82,44,
31302,Pinkfinch,Call,B,??:??,06/27/2008,57,93,
406359,Pinkfinch,call,C,11:30,03/17/2018,124,83,
387634,Pinkfinch,call,C,11:45,07/23/2017,30,109,
297560,Pinkfinch,call,C,13:45,12/29/2015,49,53,
245884,Pinkfinch,call,C,10:02,10/29/2012,120,73,
239859,Pinkfinch,drumming,C,18:00,05/04/2015,125,80,
214965,Pinkfinch,call,C,12:30,02/25/2015,30,121,
206197,Pinkfinch,call,C,05:00,07/02/2014,61,41,
205497,Pinkfinch,call,C,06:00,06/19/2014,146,103,
189060,Pinkfinch,drumming,C,14:45,06/15/2014,122,73,
165591,Pinkfinch,call,C,09:00,01/29/2014,68,89,
160609,Pinkfinch,call,C,04:29,05/28/2013,120,77,
160607,Pinkfinch,drumming,C,04:25,05/28/2013,121,99,
144484,Pinkfinch,drumming,C,06:50,04/27/2013,64,36,
132056,Pinkfinch,call,C,10:30,12/20/2012,68,96,
101889,Pinkfinch,call,C,13:35,05/15/2012,58,158,
16890,Pinkfinch,Call,C,??:??,02/07/2007,57,111,
286409,Pinkfinch,call,D,17:00,10/04/2015,18,144,
206001,Pinkfinch,call,D,22:00,06/16/2014,47,32,
205929,Pinkfinch,call,D,04:00,06/03/2014,151,115,
205197,Pinkfinch,call,D,05:00,06/12/2014,54,151,
160819,Pinkfinch,call,D,20:57,07/01/2013,60,37,
143637,Pinkfinch,call,D,07:00,07/09/2013,80,55,
137669,Pinkfinch,call,D,11:40,06/07/2013,81,55,
404127,Purple Tooting Tout,call,A,14:00,01/25/2018,130,78,
375499,Purple Tooting Tout,song,A,11:30,06/14/2017,62,44,
365957,Purple Tooting Tout,song,A,17:00,01/16/2017,130,79,
362569,Purple Tooting Tout,call,A,08:08,10/26/2016,62,49,
362568,Purple Tooting Tout,call,A,06:59,12/22/2016,106,30,
362567,Purple Tooting Tout,song,A,08:08,10/26/2016,127,117,
362563,Purple Tooting Tout,call,A,06:45,12/21/2016,52,124,
352143,Purple Tooting Tout,call,A,07:00,01/05/2017,39,115,
338033,Purple Tooting Tout,call,A,06:30,10/14/2016,171,88,
329336,Purple Tooting Tout,call,A,13:30,06/01/2016,54,151,
327421,Purple Tooting Tout,call,A,08:00,02/11/2016,66,91,
314557,Purple Tooting Tout,call,A,07:00,04/27/2016,141,116,14
314556,Purple Tooting Tout,call,A,07:00,04/27/2016,122,75,
215094,Purple Tooting Tout,call,A,09:00,02/19/2015,123,75,
191578,Purple Tooting Tout,song,A,05:30,07/23/2014,60,43,
179947,Purple Tooting Tout,song,A,07:00,05/10/2014,59,89,
163082,Purple Tooting Tout,call,A,11:00,12/26/1986,89,57,
163003,Purple Tooting Tout,call,A,12:00,11/28/2013,79,94,
162951,Purple Tooting Tout,call,A,12:00,12/10/2013,67,95,
157782,Purple Tooting Tout,call,A,13:33,04/11/2013,64,41,
145290,Purple Tooting Tout,Call,A,18:00,07/26/2013,135,126,
116705,Purple Tooting Tout,call,A,17:30,01/02/2013,31,128,
116704,Purple Tooting Tout,call,A,17:30,01/02/2013,68,43,
116703,Purple Tooting Tout,call,A,17:30,01/02/2013,58,36,
116702,Purple Tooting Tout,call,A,17:30,01/02/2013,70,57,
114776,Purple Tooting Tout,song,A,11:00,11/14/2012,134,85,
114775,Purple Tooting Tout,song,A,06:30,11/04/2012,62,90,
114774,Purple Tooting Tout,song,A,06:30,11/04/2012,67,75,
104337,Purple Tooting Tout,song,A,04:00,05/14/2012,63,99,
73054,Purple Tooting Tout,call,A,06:00,03/01/2011,138,75,
48234,Purple Tooting Tout,song,A,05:15,04/05/2010,43,101,
37800,Purple Tooting Tout,song,A,16:30,02/16/2009,102,61,
35449,Purple Tooting Tout,song,A,??:??,02/09/2009,120,87,
19596,Purple Tooting Tout,song,A,??:??,04/23/2002,82,53,
373699,Purple Tooting Tout,song,B,10:49,11/06/2016,126,70,
362570,Purple Tooting Tout,"call, song",B,09:00,06/09/2016,65,170,
347596,Purple Tooting Tout,call,B,12:00,11/14/2016,124,82,
324956,Purple Tooting Tout,call,B,16:30,05/22/2016,123,64,
315812,Purple Tooting Tout,call,B,08:30,04/13/2016,57,61,
301792,Purple Tooting Tout,call,B,05:00,01/15/2016,79,96,
204102,Purple Tooting Tout,song,B,06:30,09/28/2014,54,51,
204101,Purple Tooting Tout,song,B,06:30,09/28/2014,57,96,
183793,Purple Tooting Tout,song,B,07:00,05/12/2014,89,37,
168358,Purple Tooting Tout,song,B,08:30,02/19/2014,81,55,
143279,Purple Tooting Tout,call,B,07:10,07/23/2013,78,56,
116448,Purple Tooting Tout,call,B,05:00,11/23/2012,36,111,
116447,Purple Tooting Tout,call,B,05:00,11/23/2012,59,104,
114778,Purple Tooting Tout,call,B,16:30,11/21/2012,55,90,
114777,Purple Tooting Tout,song,B,16:30,11/15/2012,123,80,
114773,Purple Tooting Tout,"call, song",B,06:30,11/04/2012,65,91,
114772,Purple Tooting Tout,song,B,06:30,11/04/2012,123,76,
114771,Purple Tooting Tout,song,B,06:30,11/04/2012,29,103,
114770,Purple Tooting Tout,call,B,06:30,11/03/2012,81,52,
93998,Purple Tooting Tout,call,B,08:00,01/27/2012,71,39,
83343,Purple Tooting Tout,call,B,06:00,07/02/2011,34,155,
74070,Purple Tooting Tout,song,B,12:40,02/21/2010,43,31,
73057,Purple Tooting Tout,"call, song",B,06:15,03/04/2011,68,86,
73056,Purple Tooting Tout,call,B,12:00,03/01/2011,60,35,
73055,Purple Tooting Tout,call,B,12:00,03/01/2011,62,95,
68774,Purple Tooting Tout,call,B,??:??,0/0/0000,68,157,
68773,Purple Tooting Tout,call,B,??:??,0/0/0000,125,74,
36875,Purple Tooting Tout,call,B,15:50,06/28/1995,53,42,
36874,Purple Tooting Tout,call,B,12:01,06/28/1995,118,81,
362566,Purple Tooting Tout,call,C,05:50,10/26/2016,60,47,
362564,Purple Tooting Tout,call,C,07:12,10/22/2016,129,70,
347707,Purple Tooting Tout,call,C,07:30,12/24/2016,45,115,
158198,Purple Tooting Tout,song,C,10:00,05/23/2013,124,82,
157798,Purple Tooting Tout,call,C,07:33,04/09/2013,64,95,
78416,Purple Tooting Tout,call,C,08:00,09/30/2010,12,95,
317048,Purple Tooting Tout,song,D,05:30,05/14/2016,143,111,
175315,Purple Tooting Tout,call,D,08:10,03/14/2014,59,31,
78415,Purple Tooting Tout,call,D,08:00,09/30/2010,124,65,
399858,Purple Tooting Tout,call,E,12:17,07/21/2017,153,114,
370601,Qax,song,no score,09:00,03/07/2017,58,67,
314703,Qax,song,no score,08:00,11/01/2015,57,86,
313535,Qax,song,no score,06:00,10/31/2015,72,90,
211670,Qax,song,no score,08:30,03/31/2011,66,75,
188951,Qax,song,no score,07:00,12/13/2012,72,90,
367773,Qax,song,A,08:00,03/30/2017,66,89,
308410,Qax,"call, song",A,13:30,03/19/2016,69,85,
273048,Qax,song,A,09:00,10/22/2013,71,90,
273047,Qax,song,A,08:00,10/28/2013,65,80,
273046,Qax,song,A,09:00,10/22/2013,75,88,
273045,Qax,song,A,09:00,10/22/2013,64,87,
273044,Qax,song,A,06:00,10/29/2013,81,83,
215507,Qax,song,A,07:17,08/26/2004,68,91,
211672,Qax,song,A,11:00,10/27/2010,68,90,
211671,Qax,song,A,11:00,10/27/2010,49,77,
210359,Qax,call,A,17:30,01/10/2015,70,86,
209514,Qax,"call, song",A,11:00,01/01/2015,73,91,15
144401,Qax,song,A,09:00,01/05/2012,71,88,
115737,Qax,song,A,08:30,10/12/2012,69,86,
115736,Qax,song,A,08:30,10/12/2012,65,88,
115735,Qax,call,A,08:30,10/12/2012,79,84,
50741,Qax,song,A,??:??,12/13/2006,66,91,
50740,Qax,song,A,??:??,12/15/2006,84,93,
47080,Qax,call,A,??:??,0/0/0000,72,87,
47079,Qax,Song,A,06:30,0/0/0000,60,74,
42103,Qax,song,A,??:??,09/19/2008,64,90,
11838,Qax,song,A,00:04,01/16/2005,73,73,
6802,Qax,song,A,16:30,02/12/2006,64,84,
3080,Qax,Song,A,07:00,06/21/1998,67,84,
365543,Qax,song,B,05:30,11/23/2016,70,92,
364815,Qax,song,B,13:00,11/19/2016,56,77,
329568,Qax,song,B,08:30,07/22/2016,66,91,
234998,Qax,song,B,06:30,04/05/2015,66,87,
88865,Qax,song,B,10:00,10/06/2011,79,74,
84600,Qax,song,B,09:50,08/27/2004,60,91,
84599,Qax,song,B,05:41,09/19/2000,82,92,
84598,Qax,Song,B,06:12,01/14/2000,67,84,
60317,Qax,song,B,??:??,11/20/1999,80,75,
54163,Qax,song,B,??:??,01/20/2004,67,91,
54162,Qax,song,B,??:??,01/21/2004,73,73,
50739,Qax,song,B,??:??,11/22/2001,63,88,
50738,Qax,song,B,??:??,07/02/1992,68,91,
50737,Qax,song,B,??:??,11/03/2005,74,90,
15673,Qax,song,B,14:00,10/07/2007,70,84,
8100,Qax,song,B,17:00,10/16/2006,69,91,
7188,Qax,song,B,14:10,04/09/2006,39,78,
6081,Qax,song,B,07:25,02/28/2006,67,88,
171671,Qax,call,C,09:30,03/29/2014,80,91,
61229,Qax,call,C,0am,08/19/2010,59,75,
50742,Qax,song,C,??:??,03/13/2006,72,90,
18578,Qax,song,C,08:15,03/21/2008,12,87,
5753,Qax,song,C,??:??,04/01/2006,67,84,
308347,Qax,"call, song",D,15:00,03/19/2016,53,68,
406312,Queenscoat,song,no score,16:30,03/16/2018,54,151,
406311,Queenscoat,song,no score,16:30,03/16/2018,52,142,
406310,Queenscoat,song,no score,16:30,03/16/2018,41,107,
390909,Queenscoat,call,no score,??:??,04/28/2017,62,167,
390908,Queenscoat,call,no score,??:??,04/28/2017,63,149,
390907,Queenscoat,call,no score,??:??,04/28/2017,40,157,
401569,Queenscoat,call,A,??:??,11/16/2017,53,139,
390266,Queenscoat,call,A,08:30,10/19/2017,56,152,
389929,Queenscoat,call,A,12:05,10/14/2017,65,101,
386848,Queenscoat,call,A,07:30,09/16/2017,71,94,
380585,Queenscoat,call,A,15:00,07/26/2014,41,109,
377246,Queenscoat,song,A,16:01,05/24/2017,42,109,
377028,Queenscoat,song,A,12:00,06/17/2017,50,151,
376508,Queenscoat,song,A,07:00,06/09/2017,54,149,
375254,Queenscoat,call,A,15:30,06/07/2017,85,37,
360715,Queenscoat,song,A,18:00,03/21/2017,33,106,
324349,Queenscoat,song,A,07:30,05/09/2016,41,108,
319610,Queenscoat,call,A,05:10,06/02/2016,149,125,
314249,Queenscoat,call,A,10:00,04/23/2016,41,103,
311384,Queenscoat,call,A,10:30,03/24/2016,43,159,
263232,Queenscoat,song,A,20:00,07/06/2015,36,108,
263213,Queenscoat,song,A,16:00,07/06/2015,42,110,
255978,Queenscoat,call,A,07:30,07/02/2015,49,107,
203980,Queenscoat,call,A,14:00,11/06/2014,47,101,
198590,Queenscoat,call,A,16:00,10/11/2014,38,107,
198587,Queenscoat,call,A,16:00,10/11/2014,42,111,
155709,Queenscoat,"call, song",A,08:30,04/23/2012,80,141,16
145210,Queenscoat,call,A,11:30,07/02/2013,55,151,
141165,Queenscoat,song,A,??:??,06/26/1995,41,108,
120467,Queenscoat,call,A,08:24,05/20/2011,41,104,
118502,Queenscoat,call,A,16:00,12/21/2007,49,111,
107054,Queenscoat,Call,A,05:22,06/08/2012,57,150,
97438,Queenscoat,song,A,15:30,03/30/2011,74,107,
97437,Queenscoat,call,A,15:30,03/30/2011,62,155,
97436,Queenscoat,call,A,15:30,03/30/2011,56,152,
97435,Queenscoat,call,A,15:30,03/30/2011,51,153,
97431,Queenscoat,call,A,15:00,03/30/2011,84,115,
27018,Queenscoat,call,A,??:??,06/14/2008,60,147,
27017,Queenscoat,Call,A,??:??,04/04/2008,51,102,
19699,Queenscoat,call,A,??:??,12/24/2004,39,109,
405003,Queenscoat,call,B,13:00,11/29/2017,29,100,
401459,Queenscoat,call,B,??:??,11/19/2017,37,125,
390906,Queenscoat,call,B,??:??,04/28/2017,47,112,
390555,Queenscoat,call,B,07:28,05/12/2016,36,115,
390554,Queenscoat,song,B,07:27,05/12/2016,62,151,
389989,Queenscoat,call,B,18:46,10/17/2017,99,44,
388636,Queenscoat,call,B,??:??,10/01/2017,55,161,
383814,Queenscoat,call,B,17:54,07/31/2017,38,108,
376851,Queenscoat,song,B,08:30,06/05/2016,73,111,
376565,Queenscoat,call,B,06:31,06/19/2017,36,96,
376043,Queenscoat,song,B,16:30,06/17/2017,59,150,
373378,Queenscoat,song,B,12:00,05/23/2017,43,104,
367828,Queenscoat,call,B,18:30,05/05/2017,31,107,
367046,Queenscoat,"call, song",B,15:30,04/30/2017,42,118,
365157,Queenscoat,call,B,10:00,04/12/2017,46,97,
359886,Queenscoat,call,B,08:00,02/04/2017,51,94,
357922,Queenscoat,call,B,12:14,03/05/2017,57,155,
356766,Queenscoat,call,B,08:48,02/25/2017,47,99,
356662,Queenscoat,call,B,14:30,02/23/2017,61,149,
